"elementId","labelString"
"jppfs_cor_ProceedsFromSalesOfShortTermAndLongTermInvestmentSecuritiesInvCF","有価証券及び投資有価証券の売却による収入"
"jppfs_cor_ProceedsFromSalesAndRedemptionOfShortTermAndLongTermInvestmentSecuritiesInvCF","有価証券及び投資有価証券の売却及び償還による収入"
"jppfs_cor_ProceedsFromSalesAndRedemptionOfSecuritiesInvCF","有価証券の売却及び償還による収入"
"jppfs_cor_ProceedsFromRedemptionOfSecuritiesInvCF","有価証券の償還による収入"
"jppfs_cor_PaymentsForSalesOfInvestmentsInSubsidiariesResultingInChangeInScopeOfConsolidationInvCF","連結の範囲の変更を伴う子会社株式の売却による支出"
"jppfs_cor_PurchaseOfTreasuryStockOfSubsidiariesInConsolidationInvCF","子会社の自己株式の取得による支出"
"jppfs_cor_IncreaseDecreaseInCashAndCashEquivalentsResultingFromChangeOfScopeOfConsolidationCCE","連結の範囲の変更に伴う現金及び現金同等物の増減額（△は減少）"
"jppfs_cor_RedemptionOfConvertibleBondsFinCF","転換社債の償還による支出"
"jppfs_cor_OtherNetFinCF","その他"
"jppfs_cor_OtherPaymentsFinCF","その他の支出"
"jppfs_cor_RepaymentsOfLeaseObligationsFinCF","リース債務の返済による支出"
"jppfs_cor_RedemptionOfCommercialPapersFinCF","コマーシャル・ペーパーの償還による支出"
"jppfs_cor_ProceedsFromIssuanceOfCommercialPapersFinCF","コマーシャル・ペーパーの発行による収入"
"jppfs_cor_ProceedsFromExerciseOfStockOptionFinCF","ストックオプションの行使による収入"
"jppfs_cor_RepaymentsOfInstallmentPayablesFinCF","割賦債務の返済による支出"
"jppfs_cor_PaymentsForInstallmentPayablesPropertyAndEquipmentFinCF","設備関係割賦債務の返済による支出"
"jppfs_cor_PaymentsForIssuanceOfCommonStockFinCF","株式の発行による支出"
"jppfs_cor_ProceedsFromShareIssuanceToNonControllingShareholdersFinCF","非支配株主からの払込みによる収入"
"jppfs_cor_RepaymentsOfLoansPayableFinCF","借入金の返済による支出"
"jppfs_cor_DecreaseIncreaseInTreasuryStockFinCF","自己株式の増減額（△は増加）"
"jppfs_cor_ProceedsFromDisposalOfTreasuryStockFinCF","自己株式の処分による収入"
"jppfs_cor_PaymentsForRetirementByPurchaseOfBondsFinCF","社債の買入消却による支出"
"jppfs_cor_ProceedsFromLoansPayableFinCF","借入れによる収入"
"jppfs_cor_ProceedsFromIssuanceOfStockResultingFromExerciseOfSubscriptionRightsToSharesFinCF","新株予約権の行使による株式の発行による収入"
"jppfs_cor_ProceedsFromIssuanceOfBondsWithSubscriptionRightsToSharesFinCF","新株予約権付社債の発行による収入"
"jppfs_cor_IncreaseDecreaseInShortTermBankLoansAndCommercialPapersFinCF","短期借入金及びコマーシャル・ペーパーの増減額（△は減少）"
"jppfs_cor_PaymentsForRetirementByPurchaseOfConvertibleBondsFinCF","転換社債の買入消却による支出"
"jppfs_cor_ProceedsFromIssuanceOfSubscriptionRightsToSharesFinCF","新株予約権の発行による収入"
"jppfs_cor_IncreaseInCashAndCashEquivalentsFromNewlyConsolidatedSubsidiaryCCE","新規連結に伴う現金及び現金同等物の増加額"
"jppfs_cor_IncreaseInCashAndCashEquivalentsResultingFromMergerCCE","合併に伴う現金及び現金同等物の増加額"
"jppfs_cor_IncreaseDecreaseInCashAndCashEquivalentsResultingFromMergerOfSubsidiariesCCE","連結子会社の合併による現金及び現金同等物の増減額（△は減少）"
"jppfs_cor_IncreaseInCashAndCashEquivalentsResultingFromMergerWithUnconsolidatedSubsidiariesCCE","非連結子会社との合併に伴う現金及び現金同等物の増加額"
"jppfs_cor_GuaranteeDepositsIOA","差入保証金"
"jppfs_cor_ProvisionOfUnrealizedIncomeOnInstallmentSalesGP","割賦販売未実現利益繰入額"
"jppfs_cor_ProvisionForRetirementBenefitsSGA","退職給付引当金繰入額"
"jppfs_cor_GainOnInvestmentsInMoneyHeldInTrustNOI","金銭の信託運用益"
"jppfs_cor_GainOnDonationOfNoncurrentAssetsNOI","固定資産受贈益"
"jppfs_cor_GainOnDisposalOfNoncurrentAssetsNOI","固定資産処分益"
"jppfs_cor_AmortizationOfNetRetirementBenefitObligationAtTransitionNOI","退職給付会計基準変更時差異の処理額"
"jppfs_cor_ReversalOfAllowanceForInvestmentLossNOI","投資損失引当金戻入額"
"jppfs_cor_ReversalOfProvisionForDirectorsRetirementBenefitsNOI","役員退職慰労引当金戻入額"
"jppfs_cor_RetirementBenefitExpensesForPriorPeriodsNOE","過年度退職給付費用"
"jppfs_cor_LossOnValuationOfMembershipNOE","会員権評価損"
"jppfs_cor_LossOnSaleOfMembershipNOE","会員権売却損"
"jppfs_cor_ExtraRetirementPaymentsNOE","割増退職金"
"jppfs_cor_LossOnInvestmentsInMoneyHeldInTrustNOE","金銭の信託運用損"
"jppfs_cor_LossOnReductionOfNoncurrentAssetsNOE","固定資産圧縮損"
"jppfs_cor_LossOnValuationOfNoncurrentAssetsNOE","固定資産評価損"
"jppfs_cor_FinancingExpensesNOE","資金調達費用"
"jppfs_cor_OfficeTransferExpensesNOE","事務所移転費用"
"jppfs_cor_LossOnBondRetirementNOE","社債償還損"
"jppfs_cor_LossOnInvestmentsInCapitalNOE","出資金運用損"
"jppfs_cor_LossOnValuationOfInvestmentsInCapitalNOE","出資金評価損"
"jppfs_cor_LitigationExpensesNOE","訴訟関連費用"
"jppfs_cor_LitigationSettlementNOE","訴訟和解金"
"jppfs_cor_AmortizationOfShortageReserveForRetirementBenefitsNOE","退職給付積立不足償却額"
"jppfs_cor_LossOnRetirementOfSoftwareEL","ソフトウエア除却損"
"jppfs_cor_OtherRetainedEarningsAbstract","その他利益剰余金"
"jppfs_cor_NonrecurringLossEL","臨時損失"
"jppfs_cor_CashAndDueFromBanksAssetsBNK","現金預け金"
"jppfs_cor_CashAssetsBNK","現金"
"jppfs_cor_DueFromBanksAssetsBNK","預け金"
"jppfs_cor_CallLoansAndBillsBoughtAssetsBNK","コールローン及び買入手形"
"jppfs_cor_CallLoansAssetsBNK","コールローン"
"jppfs_cor_BillsBoughtAssetsBNK","買入手形"
"jppfs_cor_ReceivablesUnderResaleAgreementsAssetsBNK","買現先勘定"
"jppfs_cor_ReceivablesUnderSecuritiesBorrowingTransactionsAssetsBNK","債券貸借取引支払保証金"
"jppfs_cor_MonetaryClaimsBoughtAssetsBNK","買入金銭債権"
"jppfs_cor_TradingAssetsAssetsBNK","特定取引資産"
"jppfs_cor_DerivativesOfTradingSecuritiesTradingAssetsAssetsBNK","商品有価証券派生商品"
"jppfs_cor_SecuritiesRelatedToTradingTransactionsTradingAssetsAssetsBNK","特定取引有価証券"
"jppfs_cor_DerivativesOfSecuritiesRelatedToTradingTransactionsTradingAssetsAssetsBNK","特定取引有価証券派生商品"
"jppfs_cor_TradingRelatedFinancialDerivativesTradingAssetsAssetsBNK","特定金融派生商品"
"jppfs_cor_OtherTradingAssetsTradingAssetsAssetsBNK","その他の特定取引資産"
"jppfs_cor_TradingAccountSecuritiesAssetsBNK","商品有価証券"
"jppfs_cor_TradingGovernmentBondsTradingAccountSecuritiesAssetsBNK","商品国債"
"jppfs_cor_TradingLocalGovernmentBondsTradingAccountSecuritiesAssetsBNK","商品地方債"
"jppfs_cor_TradingGovernmentGuaranteedBondsTradingAccountSecuritiesAssetsBNK","商品政府保証債"
"jppfs_cor_OtherTradingAccountSecuritiesTradingAccountSecuritiesAssetsBNK","その他の商品有価証券"
"jppfs_cor_SecuritiesAssetsBNK","有価証券"
"jppfs_cor_GovernmentBondsInvestmentSecuritiesAssetsBNK","国債"
"jppfs_cor_LocalGovernmentBondsInvestmentSecuritiesAssetsBNK","地方債"
"jppfs_cor_ShortTermCorporateBondsInvestmentSecuritiesAssetsBNK","短期社債"
"jppfs_cor_CorporateBondsInvestmentSecuritiesAssetsBNK","社債"
"jppfs_cor_StocksAssetsInvestmentSecuritiesBNK","株式"
"jppfs_cor_OtherSecuritiesInvestmentSecuritiesAssetsBNK","その他の証券"
"jppfs_cor_LoansAndBillsDiscountedAssetsBNK","貸出金"
"jppfs_cor_BillsDiscountedLoansAndBillsDiscountedAssetsBNK","割引手形"
"jppfs_cor_LoansOnBillsLoansAndBillsDiscountedAssetsBNK","手形貸付"
"jppfs_cor_LoansOnDeedsLoansAndBillsDiscountedAssetsBNK","証書貸付"
"jppfs_cor_OverdraftsLoansAndBillsDiscountedAssetsBNK","当座貸越"
"jppfs_cor_ForeignExchangesAssetsBNK","外国為替"
"jppfs_cor_DueFromForeignBanksOurAccountsForeignExchangesAssetsBNK","外国他店預け"
"jppfs_cor_DueFromForeignBanksTheirAccountsForeignExchangesAssetsBNK","外国他店貸"
"jppfs_cor_ForeignBillsBoughtForeignExchangesAssetsBNK","買入外国為替"
"jppfs_cor_ForeignBillsReceivableForeignExchangesAssetsBNK","取立外国為替"
"jppfs_cor_OtherAssetsAssetsBNK","その他資産"
"jppfs_cor_DomesticExchangeSettlementAccountDebitOtherAssetsAssetsBNK","未決済為替貸"
"jppfs_cor_InitialMarginsOfFuturesMarketsOtherAssetsAssetsBNK","先物取引差入証拠金"
"jppfs_cor_VariationMarginsOfFuturesMarketsOtherAssetsAssetsBNK","先物取引差金勘定"
"jppfs_cor_SecuritiesInCustodyAssetsBNK","保管有価証券等"
"jppfs_cor_DerivativesOtherThanForTradingAssetsOtherAssetsBNK","金融派生商品"
"jppfs_cor_OtherOtherAssetsAssetsBNK","その他の資産"
"jppfs_cor_PrepaidPensionCostAssets","前払年金費用"
"jppfs_cor_DeferredTaxAssetsAssetsBNK","繰延税金資産"
"jppfs_cor_CustomersLiabilitiesForAcceptancesAndGuaranteesAssetsBNK","支払承諾見返"
"jppfs_cor_AllowanceForLoanLossesAssetsBNK","貸倒引当金"
"jppfs_cor_DepositsLiabilitiesBNK","預金"
"jppfs_cor_CurrentDepositsDepositsLiabilitiesBNK","当座預金"
"jppfs_cor_OrdinaryDepositsDepositsLiabilitiesBNK","普通預金"
"jppfs_cor_SavingDepositsDepositsLiabilitiesBNK","貯蓄預金"
"jppfs_cor_DepositsAtNoticeDepositsLiabilitiesBNK","通知預金"
"jppfs_cor_TimeDepositsDepositsLiabilitiesBNK","定期預金"
"jppfs_cor_InstallmentSavingsDepositsLiabilitiesBNK","定期積金"
"jppfs_cor_OtherDepositsDepositsLiabilitiesBNK","その他の預金"
"jppfs_cor_NegotiableCertificatesOfDepositLiabilitiesBNK","譲渡性預金"
"jppfs_cor_CallMoneyAndBillsSoldLiabilitiesBNK","コールマネー及び売渡手形"
"jppfs_cor_CallMoneyLiabilitiesBNK","コールマネー"
"jppfs_cor_BillsSoldLiabilitiesBNK","売渡手形"
"jppfs_cor_PayablesUnderRepurchaseAgreementsLiabilitiesBNK","売現先勘定"
"jppfs_cor_PayablesUnderSecuritiesLendingTransactionsLiabilitiesBNK","債券貸借取引受入担保金"
"jppfs_cor_TradingLiabilitiesLiabilitiesBNK","特定取引負債"
"jppfs_cor_DerivativesOfTradingSecuritiesAssetsTradingLiabilitiesLiabilitiesBNK","商品有価証券派生商品"
"jppfs_cor_SecuritiesRelatedToTradingTransactionsSoldForShortSalesTradingLiabilitiesLiabilitiesBNK","特定取引売付債券"
"jppfs_cor_DerivativesOfSecuritiesRelatedToTradingTransactionsTradingLiabilitiesLiabilitiesBNK","特定取引有価証券派生商品"
"jppfs_cor_TradingRelatedFinancialDerivativesTradingLiabilitiesLiabilitiesBNK","特定金融派生商品"
"jppfs_cor_OtherTradingLiabilitiesTradingLiabilitiesLiabilitiesBNK","その他の特定取引負債"
"jppfs_cor_BorrowedMoneyLiabilitiesBNK","借用金"
"jppfs_cor_BillsRediscountedBorrowedMoneyLiabilitiesBNK","再割引手形"
"jppfs_cor_BorrowingsFromOtherBanksBorrowedMoneyLiabilitiesBNK","借入金"
"jppfs_cor_ForeignExchangesLiabilitiesBNK","外国為替"
"jppfs_cor_DueToForeignBanksTheirAccountsForeignExchangesLiabilitiesBNK","外国他店預り"
"jppfs_cor_DueToForeignBanksOurAccountsForeignExchangesLiabilitiesBNK","外国他店借"
"jppfs_cor_ForeignBillsSoldForeignExchangesLiabilitiesBNK","売渡外国為替"
"jppfs_cor_ForeignBillsPayableForeignExchangesLiabilitiesBNK","未払外国為替"
"jppfs_cor_OtherLiabilitiesLiabilitiesBNK","その他負債"
"jppfs_cor_DomesticExchangeSettlementAccountCreditOtherLiabilitiesLiabilitiesBNK","未決済為替借"
"jppfs_cor_ReserveForInterestOnInstallmentSavingsOtherLiabilitiesLiabilitiesBNK","給付補填備金"
"jppfs_cor_InitialMarginsOfFuturesMarketsLiabilitiesOtherLiabilitiesLiabilitiesBNK","先物取引受入証拠金"
"jppfs_cor_VariationMarginsOfFuturesMarketsOtherLiabilitiesLiabilitiesBNK","先物取引差金勘定"
"jppfs_cor_TradingAccountSecuritiesBorrowedOtherLiabilitiesLiabilitiesBNK","借入商品債券"
"jppfs_cor_BorrowedSecuritiesRelatedToTradingTransactionsLiabilitiesBNK","借入特定取引有価証券"
"jppfs_cor_SecuritiesBorrowedOtherLiabilitiesLiabilitiesBNK","借入有価証券"
"jppfs_cor_TradingSecuritiesSoldForShortSalesLiabilitiesBNK","売付商品債券"
"jppfs_cor_BondsSoldOtherLiabilitiesLiabilitiesBNK","売付債券"
"jppfs_cor_DerivativesOtherThanForTradingLiabilitiesOtherLiabilitiesBNK","金融派生商品"
"jppfs_cor_OtherOtherLiabilitiesLiabilitiesBNK","その他の負債"
"jppfs_cor_DeferredTaxLiabilitiesLiabilitiesBNK","繰延税金負債"
"jppfs_cor_AcceptancesAndGuaranteesLiabilitiesBNK","支払承諾"
"jppfs_cor_OrdinaryIncomeBNK","経常収益"
"jppfs_cor_InterestIncomeOIBNK","資金運用収益"
"jppfs_cor_InterestOnLoansAndDiscountsOIBNK","貸出金利息"
"jppfs_cor_InterestAndDividendsOnSecuritiesOIBNK","有価証券利息配当金"
"jppfs_cor_InterestOnCallLoansAndBillsBoughtOIBNK","コールローン利息及び買入手形利息"
"jppfs_cor_InterestOnCallLoansOIBNK","コールローン利息"
"jppfs_cor_InterestOnReceivablesUnderResaleAgreementsOIBNK","買現先利息"
"jppfs_cor_InterestOnReceivablesUnderSecuritiesBorrowingTransactionsOIBNK","債券貸借取引受入利息"
"jppfs_cor_InterestOnBillsBoughtOIBNK","買入手形利息"
"jppfs_cor_InterestOnDepositsWithBanksOIBNK","預け金利息"
"jppfs_cor_InterestOnInterestSwapsOIBNK","金利スワップ受入利息"
"jppfs_cor_OtherInterestIncomeOIBNK","その他の受入利息"
"jppfs_cor_FeesAndCommissionsOIBNK","役務取引等収益"
"jppfs_cor_FeesAndCommissionsOnDomesticAndForeignExchangesOIBNK","受入為替手数料"
"jppfs_cor_OtherFeesAndCommissionsOIBNK","その他の役務収益"
"jppfs_cor_TradingIncomeOIBNK","特定取引収益"
"jppfs_cor_GainsOnTradingAccountSecuritiesTransactionsOIBNK","商品有価証券収益"
"jppfs_cor_IncomeFromSecuritiesAndDerivativesRelatedToTradingTransactionsOIBNK","特定取引有価証券収益"
"jppfs_cor_IncomeFromTradingRelatedFinancialDerivativesTransactionsOIBNK","特定金融派生商品収益"
"jppfs_cor_OtherTradingIncomeOIBNK","その他の特定取引収益"
"jppfs_cor_OtherOrdinaryIncomeOIBNK","その他業務収益"
"jppfs_cor_GainsOnForeignExchangeTransactionsOIBNK","外国為替売買益"
"jppfs_cor_GainOnTradingAccountSecuritiesTransactionsOIBNK","商品有価証券売買益"
"jppfs_cor_GainsOnSalesOfBondsOIBNK","国債等債券売却益"
"jppfs_cor_GainsOnRedemptionOfBondsOIBNK","国債等債券償還益"
"jppfs_cor_IncomeFromDerivativesOtherThanForTradingOrHedgingOIBNK","金融派生商品収益"
"jppfs_cor_OtherOtherOrdinaryIncomeOIBNK","その他の業務収益"
"jppfs_cor_OtherIncomeOIBNK","その他経常収益"
"jppfs_cor_GainOnSalesOfStocksAndOtherSecuritiesOIBNK","株式等売却益"
"jppfs_cor_GainOnMoneyHeldInTrustOIBNK","金銭の信託運用益"
"jppfs_cor_OtherOtherIncomeOIBNK","その他の経常収益"
"jppfs_cor_OrdinaryExpensesBNK","経常費用"
"jppfs_cor_InterestExpensesOEBNK","資金調達費用"
"jppfs_cor_InterestOnDepositsOEBNK","預金利息"
"jppfs_cor_InterestOnNegotiableCertificatesOfDepositOEBNK","譲渡性預金利息"
"jppfs_cor_InterestOnCallMoneyAndBillsSoldOEBNK","コールマネー利息及び売渡手形利息"
"jppfs_cor_InterestOnCallMoneyOEBNK","コールマネー利息"
"jppfs_cor_InterestOnBillsSoldOEBNK","売渡手形利息"
"jppfs_cor_InterestOnPayablesUnderRepurchaseAgreementsOEBNK","売現先利息"
"jppfs_cor_InterestOnPayablesUnderSecuritiesLendingTransactionsOEBNK","債券貸借取引支払利息"
"jppfs_cor_InterestOnBorrowingsAndRediscountsOEBNK","借用金利息"
"jppfs_cor_InterestOnBondsWithSubscriptionRightsToSharesOEBNK","新株予約権付社債利息"
"jppfs_cor_InterestOnInterestSwapsOEBNK","金利スワップ支払利息"
"jppfs_cor_OtherInterestExpensesOEBNK","その他の支払利息"
"jppfs_cor_FeesAndCommissionsPaymentsOEBNK","役務取引等費用"
"jppfs_cor_FeesAndCommissionsOnDomesticAndForeignExchangesOEBNK","支払為替手数料"
"jppfs_cor_OtherFeesAndCommissionsOEBNK","その他の役務費用"
"jppfs_cor_TradingExpensesOEBNK","特定取引費用"
"jppfs_cor_ExpensesOnTradingSecuritiesAndDerivativesOEBNK","商品有価証券費用"
"jppfs_cor_ExpensesOnSecuritiesAndDerivativesRelatedToTradingTransactionsOEBNK","特定取引有価証券費用"
"jppfs_cor_ExpensesOnTradingRelatedFinancialDerivativesTransactionsOEBNK","特定金融派生商品費用"
"jppfs_cor_OtherTradingExpensesOEBNK","その他の特定取引費用"
"jppfs_cor_OtherOrdinaryExpensesOEBNK","その他業務費用"
"jppfs_cor_LossOnForeignExchangeTransactionsOEBNK","外国為替売買損"
"jppfs_cor_LossOnTradingAccountSecuritiesTransactionsOEBNK","商品有価証券売買損"
"jppfs_cor_LossOnSalesOfBondsOEBNK","国債等債券売却損"
"jppfs_cor_LossOnRedemptionOfBondsOEBNK","国債等債券償還損"
"jppfs_cor_LossOnDevaluationOfBondsOEBNK","国債等債券償却"
"jppfs_cor_ExpensesOnDerivativesOtherThanForTradingOrHedgingOEBNK","金融派生商品費用"
"jppfs_cor_OtherOtherOperatingExpensesOEBNK","その他の業務費用"
"jppfs_cor_GeneralAndAdministrativeExpensesOEBNK","営業経費"
"jppfs_cor_OtherExpensesOEBNK","その他経常費用"
"jppfs_cor_WrittenOffOfLoansOEBNK","貸出金償却"
"jppfs_cor_LossesOnSalesOfStocksAndOtherSecuritiesOEBNK","株式等売却損"
"jppfs_cor_LossesOnDevaluationOfStocksAndOtherSecuritiesOEBNK","株式等償却"
"jppfs_cor_LossOnMoneyHeldInTrustOEBNK","金銭の信託運用損"
"jppfs_cor_OtherOtherExpensesOEBNK","その他の経常費用"
"jppfs_cor_CollectionOfLoansReceivableOpeCFBNK","貸付金回収による収入"
"jppfs_cor_PaymentsForWithdrawalOfDepositsOpeCFBNK","預金払出による支出"
"jppfs_cor_ProceedsFromInterestOnLoansOpeCFBNK","貸付金利息収入"
"jppfs_cor_PaymentsForInterestExpensesForDepositOpeCFBNK","預金利息支出"
"jppfs_cor_PaymentsForOrdinaryExpensesOpeCFBNK","営業経費支出"
"jppfs_cor_GainOnFundManagementOpeCFBNK","資金運用収益"
"jppfs_cor_FinancingExpensesOpeCFBNK","資金調達費用"
"jppfs_cor_LossGainRelatedToSecuritiesOpeCFBNK","有価証券関係損益（△）"
"jppfs_cor_NetDecreaseIncreaseInLoansAndBillsDiscountedOpeCFBNK","貸出金の純増（△）減"
